UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
MG;NOVA MODICA;987;280;0;26;0;78;16;0;1;8;528;17;16;0;16;0;0;0;0;0;0;1
MG;NOVA PONTE;9996;5068;0;433;311;1143;284;0;21;92;1000;222;99;0;645;581;7;3;0;1;6;80
MG;NOVA PORTEIRINHA;2819;803;0;45;1;209;35;0;24;5;1315;272;19;0;84;1;0;0;0;0;0;6
MG;NOVA RESENDE;16680;7296;0;551;22;1897;208;0;2;38;6010;164;116;0;224;25;2;2;0;1;3;119
MG;NOVA SERRANA;58962;25307;0;675;67;5465;980;0;94;88;20358;3888;132;0;1310;68;40;1;0;0;22;467
MG;NOVA UNIAO;3758;1917;0;258;15;523;126;0;6;11;743;30;35;0;53;6;0;2;0;0;2;31
MG;NOVO CRUZEIRO;11786;3271;0;331;16;1073;155;0;40;89;6275;163;236;0;81;22;0;0;0;1;7;26
MG;NOVO ORIENTE DE MINAS;2859;1022;0;48;5;290;34;0;18;39;1274;49;29;0;41;4;0;0;0;0;0;6
MG;NOVORIZONTE;2193;569;0;105;6;195;17;0;0;5;1184;33;34;0;26;16;0;0;0;0;0;3
MG;OLARIA;954;502;0;27;3;87;32;0;8;9;234;4;17;0;21;3;0;0;0;0;1;6
MG;OLHOS-D'AGUA;2915;1098;0;207;70;375;48;0;0;30;801;37;111;0;50;71;0;0;0;1;0;16
MG;OLIMPIO NORONHA;1033;623;0;34;2;74;29;0;1;14;211;16;12;0;9;0;1;0;0;0;2;5
MG;OLIVEIRA;26455;13549;0;935;263;2167;681;0;41;114;6097;1524;148;0;534;195;3;4;0;1;14;185
MG;OLIVEIRA FORTES;769;379;0;25;0;53;27;0;1;20;224;10;12;0;16;0;0;0;0;0;0;2
MG;ONCA DE PITANGUI;1056;448;0;38;3;112;12;0;0;11;371;23;16;0;14;6;0;0;0;0;0;2
MG;ORATORIOS;2093;860;0;122;8;167;29;0;19;10;767;43;25;0;27;10;0;0;0;0;1;5
MG;ORIZANIA;4315;2138;0;140;12;363;62;0;11;33;1411;69;22;0;35;8;0;0;0;2;0;9
MG;OURO BRANCO;25323;15427;0;513;164;1839;768;0;79;161;4810;452;303;0;340;125;3;3;0;22;11;303
MG;OURO FINO;23630;13609;0;824;63;2178;760;0;31;144;5069;240;142;0;248;86;4;3;0;3;5;221
MG;OURO PRETO;42648;24520;0;1343;345;3655;1450;1;42;312;8691;347;382;0;464;414;1;7;0;5;27;642
MG;OURO VERDE DE MINAS;2504;828;0;40;4;210;29;0;13;13;1283;50;14;0;12;3;0;0;0;0;0;5
MG;PADRE CARVALHO;1304;524;0;36;7;91;19;0;0;13;533;18;45;0;12;3;0;0;0;1;0;2
MG;PADRE PARAISO;8401;3619;0;181;38;816;144;0;16;125;2984;227;96;0;86;31;11;0;0;0;4;23
MG;PAI PEDRO;1569;447;0;22;0;90;10;0;8;5;900;21;40;0;22;2;0;0;0;1;1;0
MG;PAINEIRAS;2875;1418;0;96;3;398;36;0;3;19;716;76;16;0;83;3;4;0;0;0;0;4
MG;PAINS;5410;2709;0;331;211;543;90;0;8;25;867;149;37;0;125;267;0;0;0;1;5;42
MG;PAIVA;545;283;0;10;2;64;17;0;2;4;147;5;1;0;9;1;0;0;0;0;0;0
MG;PALMA;2959;1324;0;114;9;217;43;0;10;7;993;164;11;0;42;6;1;0;0;1;0;17
MG;PALMOPOLIS;1978;463;0;31;0;168;23;0;0;9;1224;21;21;0;12;1;0;0;0;0;0;5
MG;PAPAGAIOS;11031;4379;0;935;183;1077;190;0;84;46;2824;634;179;0;212;220;0;2;0;1;15;50
MG;PARA DE MINAS;73403;31668;0;2621;397;6446;1649;0;424;190;20954;6359;269;0;1301;529;4;10;0;17;45;520
MG;PARACATU;57309;27960;0;1934;627;6545;1189;0;183;267;11040;3475;638;0;2126;919;22;3;0;15;72;294
MG;PARAGUACU;13883;7433;0;397;75;1579;368;0;16;70;3174;301;62;0;215;82;1;1;0;0;7;102
MG;PARAISOPOLIS;12278;7190;0;373;80;1056;388;0;29;70;2538;95;47;0;178;117;0;3;0;1;5;108
MG;PARAOPEBA;15961;8033;0;632;241;1575;353;0;341;70;3053;515;84;0;514;452;0;3;0;1;7;87
MG;PASSA QUATRO;9033;5013;0;415;38;742;357;0;16;47;1983;64;35;0;142;43;4;1;0;1;1;131
MG;PASSA TEMPO;5633;2992;0;274;132;559;109;0;13;49;1170;50;36;0;78;138;1;2;0;0;2;28
MG;PASSA VINTE;3033;1488;0;471;16;358;104;0;5;44;401;13;21;0;67;19;0;0;0;0;3;23
MG;PASSABEM;660;311;0;17;0;68;15;0;3;6;222;5;7;0;2;0;1;0;0;0;0;3
MG;PASSOS;82521;39980;0;2391;571;6843;2118;0;261;243;23312;2231;501;0;1746;814;14;9;0;14;18;1455
MG;PATIS;1345;525;0;40;2;132;17;0;0;9;542;28;19;0;27;3;0;0;0;0;0;1
MG;PATOS DE MINAS;126421;55056;0;3977;1858;13555;2579;0;206;230;31469;9549;487;0;3177;2597;18;10;0;9;115;1529
MG;PATROCINIO;71264;38704;0;2267;585;7544;1829;0;465;270;12605;2965;721;0;1926;681;4;5;0;7;31;655
MG;PATROCINIO DO MURIAE;3112;1468;0;103;7;193;62;0;26;20;1054;78;13;0;63;8;0;0;0;0;2;15
MG;PAULA CANDIDO;4558;1789;0;93;4;356;50;0;63;13;2053;57;25;0;23;6;0;1;0;0;8;17
MG;PAULISTAS;1962;726;0;99;1;193;19;0;2;7;852;12;14;0;34;2;0;0;0;0;1;0
MG;PAVAO;2053;868;0;49;1;233;39;0;14;24;720;46;17;0;34;1;0;0;0;0;0;7
MG;PECANHA;8058;3299;0;207;6;784;83;0;4;25;3277;151;92;0;75;10;0;0;0;0;13;32
MG;PEDRA AZUL;7507;3340;0;195;8;747;174;0;15;44;2481;279;71;0;103;12;7;0;0;0;5;26
MG;PEDRA BONITA;4761;2020;0;164;3;724;69;0;20;12;1665;19;32;0;26;3;0;0;0;0;1;3
MG;PEDRA DO ANTA;1806;724;0;33;0;147;20;0;23;5;795;11;20;0;20;0;0;0;0;1;4;3
MG;PEDRA DO INDAIA;2418;1109;0;135;18;376;54;0;1;18;555;30;12;0;62;31;1;1;0;0;0;15
MG;PEDRA DOURADA;1106;472;0;25;0;102;10;0;2;8;443;7;22;0;11;0;0;0;0;0;0;4
MG;PEDRALVA;6514;3498;0;225;11;742;180;0;34;37;1602;14;38;0;62;17;1;0;0;0;5;48
MG;PEDRAS DE MARIA DA CRUZ;2429;808;0;49;2;218;39;0;1;9;1106;75;43;0;71;2;0;1;0;0;0;5
MG;PEDRINOPOLIS;1936;1168;0;69;32;235;52;0;12;12;188;29;13;0;51;56;0;0;0;0;1;18
MG;PEDRO LEOPOLDO;38830;21358;0;1604;447;3070;1171;0;308;225;7637;1143;211;0;685;648;1;11;0;15;18;278
MG;PEDRO TEIXEIRA;972;519;0;23;0;84;15;0;9;12;282;2;7;0;12;0;0;2;0;0;2;3
MG;PEQUERI;1767;1002;0;68;37;151;48;0;5;14;293;51;6;0;38;36;1;0;0;0;2;15
MG;PEQUI;2966;1194;0;175;57;300;74;0;12;32;868;55;49;0;47;66;0;5;0;5;0;27
MG;PERDIGAO;7307;3401;0;193;9;754;98;0;9;13;2113;393;26;0;234;19;12;4;0;0;5;24
MG;PERDIZES;10191;5364;0;486;227;1329;261;0;28;82;1280;268;114;0;294;339;2;2;0;0;8;107
MG;PERDOES;15172;8209;0;589;241;1456;402;0;14;54;2652;378;100;0;682;254;2;9;0;0;8;122
MG;PERIQUITO;2081;1096;0;65;7;178;47;0;13;4;552;18;29;0;56;8;0;0;0;0;2;6
MG;PESCADOR;964;365;0;20;0;93;11;0;13;9;395;17;14;0;24;0;0;0;0;0;1;2
MG;PIAU;1598;687;0;78;2;208;59;0;18;10;461;11;11;0;44;0;0;0;0;1;0;8
MG;PIEDADE DE CARATINGA;5475;2258;0;297;12;604;123;0;9;15;1865;162;33;0;72;13;0;0;0;0;1;11
MG;PIEDADE DE PONTE NOVA;1716;901;0;46;2;136;36;0;10;9;491;15;27;0;28;7;0;0;0;0;1;7
MG;PIEDADE DO RIO GRANDE;2213;1182;0;69;3;230;68;0;3;16;559;21;11;0;39;4;0;0;0;0;0;8
MG;PIEDADE DOS GERAIS;3471;1423;0;130;12;329;41;0;1;13;1427;28;20;0;19;11;0;0;0;0;1;16
MG;PIMENTA;6307;2560;0;332;34;785;109;0;7;20;1932;240;34;0;152;46;0;2;0;0;0;54
MG;PINGO D'AGUA;1411;664;0;54;0;116;18;0;14;9;463;18;16;0;36;0;0;0;0;0;0;3
MG;PINTOPOLIS;1957;607;0;42;7;140;34;0;0;15;983;53;28;0;40;4;0;0;0;0;0;4
MG;PIRACEMA;4606;1998;0;194;10;480;72;0;3;17;1669;67;33;0;40;9;0;0;0;0;1;13
MG;PIRAJUBA;3147;1311;0;219;137;387;70;0;12;27;355;67;29;0;287;231;0;1;0;0;0;14
MG;PIRANGA;7862;3336;0;262;21;668;128;0;16;52;3019;79;124;0;58;19;0;1;0;0;9;70
MG;PIRANGUCU;2679;1207;0;70;1;240;77;0;20;26;889;39;45;0;41;0;0;1;0;0;0;23
MG;PIRANGUINHO;5282;3045;0;274;20;502;165;0;11;36;954;38;43;0;123;25;0;0;0;0;0;46
MG;PIRAPETINGA;10298;4645;0;709;79;663;170;0;93;36;3025;451;64;0;221;93;0;1;0;2;2;44
MG;PIRAPORA;30954;12880;0;600;144;2237;766;0;420;76;9633;2479;217;0;1093;170;0;5;0;2;44;188
MG;PIRAUBA;5372;2742;0;176;7;506;104;0;193;28;1338;109;17;0;119;7;3;2;0;0;1;20
MG;PITANGUI;20084;8912;0;604;341;1648;343;0;19;119;5915;1093;104;0;447;406;4;5;0;1;12;111
MG;PIUMHI;27616;13403;0;1004;82;3308;650;0;218;101;6597;914;118;0;599;95;1;3;0;0;26;497
MG;PLANURA;6154;3243;0;214;116;571;168;0;17;22;796;349;105;0;392;135;0;0;0;0;0;26
MG;POCO FUNDO;13601;6146;0;465;28;1638;261;0;11;69;4461;204;50;0;147;24;0;0;0;1;3;93
MG;POCOS DE CALDAS;123425;75695;0;3015;1109;10129;5226;0;287;622;18717;3379;576;0;1518;1336;1;46;0;27;21;1721
MG;POCRANE;4205;1464;0;114;2;269;45;0;25;15;2114;70;19;0;53;2;0;0;0;0;2;11
MG;POMPEU;16406;7605;0;527;96;1740;276;0;277;37;3400;1404;183;0;623;141;9;0;1;3;7;77
MG;PONTE NOVA;35121;18260;0;1200;154;2665;791;0;285;99;9448;880;189;0;605;199;5;4;0;5;64;268
MG;PONTO CHIQUE;1032;349;0;31;0;109;8;0;1;1;486;14;10;0;22;0;0;0;0;0;0;1
MG;PONTO DOS VOLANTES;2752;1177;0;75;9;273;49;0;4;38;966;62;46;0;36;4;1;0;0;0;7;5
MG;PORTEIRINHA;23621;6840;0;552;11;1505;325;0;67;45;12033;1195;334;0;622;20;0;1;0;0;9;62
MG;PORTO FIRME;4802;1894;0;163;17;455;76;0;25;17;1902;103;60;1;49;11;0;0;0;0;3;26
MG;POTE;5489;2035;0;116;4;498;102;0;34;24;2287;191;44;0;133;6;0;0;0;0;3;12
MG;POUSO ALEGRE;102242;58262;0;3367;571;9262;3941;0;548;359;17925;3477;599;1;1782;627;2;17;0;53;36;1413
MG;POUSO ALTO;3328;1860;0;117;20;269;127;0;22;26;719;37;19;0;60;29;0;1;0;0;0;22
MG;PRADOS;5960;2696;0;183;9;468;132;0;11;37;2095;111;34;0;122;7;1;1;0;0;6;47
MG;PRATA;17297;8521;0;507;83;2100;373;0;65;164;3228;1309;140;0;591;113;0;2;0;3;29;69
MG;PRATAPOLIS;6892;3733;0;400;132;656;207;0;32;31;1114;127;48;0;182;170;5;2;0;1;3;49
MG;PRATINHA;2595;1165;0;114;27;450;35;0;7;27;628;19;12;0;55;40;0;0;0;0;0;16
MG;PRESIDENTE BERNARDES;2602;881;0;63;5;195;32;0;9;16;1293;28;34;0;17;14;0;0;0;1;7;7
MG;PRESIDENTE JUSCELINO;1302;581;0;60;15;188;20;0;4;5;353;17;25;0;17;12;0;0;2;0;0;3
MG;PRESIDENTE KUBITSCHEK;1245;596;0;33;1;133;19;0;1;14;403;6;14;0;22;0;0;0;0;0;0;3
MG;PRESIDENTE OLEGARIO;11120;5136;0;385;150;1367;199;0;21;53;2742;309;140;0;345;206;7;2;0;0;4;54
MG;PRUDENTE DE MORAIS;5807;3659;0;246;69;413;196;0;44;32;826;45;22;0;125;100;0;1;0;0;2;27
MG;QUARTEL GERAL;1437;845;0;57;9;134;20;0;1;5;257;21;12;0;56;17;1;0;0;0;2;0
MG;QUELUZITA;963;420;0;34;6;101;21;0;3;10;320;9;12;0;15;7;0;0;0;0;0;5
MG;RAPOSOS;8598;4686;0;145;17;477;233;0;13;65;2621;139;34;0;68;11;0;0;0;0;0;89
MG;RAUL SOARES;13245;5247;0;375;45;942;150;0;140;60;5624;202;99;0;236;67;2;0;0;0;9;47
MG;RECREIO;4126;2345;0;192;25;331;85;0;29;32;869;80;32;0;65;22;0;1;0;1;4;13
MG;REDUTO;3825;1876;0;151;15;348;63;0;19;23;1155;64;20;0;57;14;0;0;0;8;1;11
MG;RESENDE COSTA;7956;4012;0;282;18;944;195;0;8;31;2177;77;42;0;118;10;0;0;0;0;16;26
MG;RESPLENDOR;9534;3555;0;266;25;822;156;0;16;52;3538;803;74;0;150;19;1;0;0;5;9;43
MG;RESSAQUINHA;2924;1394;0;184;29;310;118;0;6;19;680;25;39;0;82;28;0;0;0;1;1;8
MG;RIACHINHO;2798;1118;0;96;27;244;21;0;11;14;1028;60;38;0;105;27;3;0;0;2;1;3
MG;RIACHO DOS MACHADOS;3626;1131;0;102;8;269;48;0;5;15;1826;105;62;0;48;5;0;0;0;0;0;2
MG;RIBEIRAO DAS NEVES;126673;76635;0;2854;294;7679;4419;0;213;671;29450;1231;714;0;1834;265;1;15;0;9;66;323
MG;RIBEIRAO VERMELHO;1479;865;0;45;18;103;39;0;6;17;267;26;9;0;54;25;1;0;0;0;0;4
MG;RIO ACIMA;5324;2985;0;141;24;473;204;0;7;53;1128;126;24;0;49;33;0;1;0;4;2;70
MG;RIO CASCA;5712;3043;0;226;60;516;113;0;53;11;1337;40;52;0;125;96;0;0;0;0;2;38
MG;RIO DO PRADO;1250;401;0;17;0;111;36;0;7;14;582;37;19;0;22;0;0;0;0;0;1;3
MG;RIO DOCE;1385;728;0;35;1;116;23;0;12;10;404;14;14;0;24;0;0;0;0;1;0;3
MG;RIO ESPERA;2892;933;0;60;0;187;35;0;0;11;1594;24;15;0;21;0;0;0;0;1;1;10
MG;RIO MANSO;3460;1614;0;207;12;358;44;0;2;11;1059;68;17;0;44;6;0;0;0;0;1;17
MG;RIO NOVO;4447;2655;0;232;11;342;152;0;29;30;713;49;53;0;133;12;1;1;0;0;2;32
MG;RIO PARANAIBA;9862;4624;0;452;60;1544;141;0;29;43;2148;191;269;0;216;63;1;2;0;0;7;72
MG;RIO PARDO DE MINAS;13653;4127;0;328;13;1075;124;0;8;74;6911;610;262;0;78;13;0;0;0;0;1;29
MG;RIO PIRACICABA;6875;4135;0;279;37;680;196;0;41;27;1159;37;40;0;151;27;0;0;0;3;8;55
MG;RIO POMBA;10827;5687;0;313;9;870;277;0;203;51;2790;197;47;0;234;13;5;1;0;0;10;120
MG;RIO PRETO;7124;3632;0;493;42;579;357;0;12;44;1523;192;67;0;107;24;0;0;0;5;2;45
MG;RIO VERMELHO;4841;1624;0;108;0;512;87;0;12;56;2205;133;50;0;37;1;0;0;0;0;8;8
MG;RITAPOLIS;2189;1126;0;51;5;196;48;0;5;21;643;31;11;0;40;1;0;0;0;1;3;7
MG;ROCHEDO DE MINAS;1074;613;0;37;0;66;18;0;5;7;285;10;5;0;22;0;0;1;0;0;2;3
MG;RODEIRO;4901;2132;0;347;74;376;62;0;48;9;1419;161;46;0;90;77;9;0;0;0;4;47
MG;ROMARIA;1862;1058;0;70;22;191;32;0;4;28;260;53;17;0;71;40;0;0;0;2;4;10
MG;ROSARIO DA LIMEIRA;2858;1114;0;112;10;236;43;0;16;7;1196;21;46;0;33;16;0;0;0;0;1;7
MG;RUBELITA;1237;396;0;27;1;105;14;0;0;13;628;15;19;0;12;1;0;0;0;0;0;6
MG;RUBIM;2579;888;0;40;0;259;37;0;4;8;1228;40;39;0;28;0;0;0;0;0;3;5
MG;SABARA;58367;31455;0;870;875;3450;1730;0;87;249;15538;894;378;0;535;1832;1;4;3;8;24;434
MG;SABINOPOLIS;7203;2762;0;227;5;702;104;0;20;61;3028;66;77;0;102;9;0;2;0;0;10;28
MG;SACRAMENTO;19377;10220;0;707;244;2412;650;0;155;116;3047;529;165;0;524;335;0;1;0;1;4;267
MG;SALINAS;22586;7631;0;608;132;1949;378;0;15;87;9757;1012;207;0;432;190;1;4;0;21;9;153
MG;SALTO DA DIVISA;802;322;0;24;1;74;27;0;1;9;281;24;19;0;14;0;0;0;0;0;1;5
MG;SANTA BARBARA;16579;9993;0;503;93;1507;430;0;103;100;2931;250;129;0;288;88;1;1;0;2;9;151
MG;SANTA BARBARA DO LESTE;5390;2337;0;260;10;628;158;0;13;8;1820;82;17;0;36;10;0;0;0;0;0;11
MG;SANTA BARBARA DO MONTE VERDE;4134;1952;0;565;50;357;353;0;5;50;534;38;141;0;46;35;0;1;0;0;0;7
MG;SANTA BARBARA DO TUGURIO;2356;1150;0;95;17;220;137;0;0;29;618;4;16;0;37;19;1;0;0;0;0;13
MG;SANTA CRUZ DE MINAS;4418;2006;0;109;5;290;153;0;26;16;1429;221;9;0;120;8;0;1;0;0;4;21
MG;SANTA CRUZ DE SALINAS;1323;367;0;42;1;127;26;0;0;9;706;6;33;0;5;0;0;0;0;0;0;1
MG;SANTA CRUZ DO ESCALVADO;2417;1030;0;65;15;205;58;0;18;23;867;28;27;0;58;14;0;0;0;0;1;8
MG;SANTA EFIGENIA DE MINAS;2256;665;0;44;2;226;21;0;3;8;1115;122;12;0;31;3;0;0;0;0;1;3
MG;SANTA FE DE MINAS;582;220;0;13;2;66;11;0;2;8;231;7;10;0;7;3;0;0;0;0;0;2
MG;SANTA HELENA DE MINAS;1440;513;0;14;0;112;12;0;15;9;718;17;13;0;12;0;0;0;0;0;1;4
MG;SANTA JULIANA;10349;4875;0;640;218;1568;297;0;39;98;1089;151;156;0;586;504;2;2;0;1;1;122
MG;SANTA LUZIA;94468;55329;0;2029;779;5739;2910;0;141;380;22506;1346;771;0;1376;715;1;25;1;11;24;385
MG;SANTA MARGARIDA;10806;5389;0;397;19;1257;209;0;113;33;3135;52;74;0;74;18;1;0;0;0;2;33
MG;SANTA MARIA DE ITABIRA;5335;2484;0;224;16;451;115;0;6;32;1774;44;72;0;58;23;0;0;0;1;6;29
MG;SANTA MARIA DO SALTO;1137;370;0;14;0;108;17;0;0;9;528;67;15;0;6;0;0;0;0;0;0;3
MG;SANTA MARIA DO SUACUI;5364;2212;0;135;0;482;70;0;16;22;2165;71;62;0;91;1;3;0;0;0;5;29
MG;SANTA RITA DE CALDAS;7169;3623;0;409;44;824;153;0;1;37;1748;121;26;0;91;53;1;2;0;0;2;34
MG;SANTA RITA DE IBITIPOCA;1383;694;0;79;4;114;31;0;1;19;406;5;11;0;9;3;0;0;0;0;1;6
MG;SANTA RITA DE JACUTINGA;2886;1545;0;109;3;264;87;0;0;24;696;91;11;0;42;1;0;0;0;0;0;13
MG;SANTA RITA DE MINAS;3302;1524;0;163;16;318;89;0;12;12;1005;69;36;0;34;18;0;0;0;1;0;5
MG;SANTA RITA DO ITUETO;6543;2051;0;447;129;817;117;0;2;61;2085;142;263;0;69;295;0;5;0;3;2;55
MG;SANTA RITA DO SAPUCAI;23952;13616;0;521;53;2040;828;0;157;148;5138;613;106;0;324;71;7;3;0;1;18;308
MG;SANTA ROSA DA SERRA;2272;1125;0;98;1;334;68;0;3;12;532;39;25;0;21;3;0;0;0;0;2;9
MG;SANTA VITORIA;13509;6224;0;540;114;1446;332;0;80;76;2640;1011;94;0;676;207;1;1;0;0;10;57
MG;SANTANA DA VARGEM;4068;2439;0;148;43;467;98;0;2;19;630;43;35;0;67;61;2;0;0;0;1;13
MG;SANTANA DE CATAGUASES;1684;696;0;48;30;100;19;0;3;15;674;30;11;0;23;32;0;0;0;0;1;2
MG;SANTANA DE PIRAPAMA;2765;1218;0;107;4;399;57;0;15;11;875;12;38;0;17;5;0;1;0;0;1;5
MG;SANTANA DO DESERTO;1843;1082;0;82;6;128;81;0;16;19;300;38;18;0;48;6;0;0;0;1;5;13
MG;SANTANA DO GARAMBEU;965;479;0;27;2;109;38;0;1;8;273;5;12;0;9;0;0;0;0;0;0;2
MG;SANTANA DO JACARE;2038;1231;0;68;15;217;75;0;11;15;322;23;19;0;17;19;0;0;0;0;0;6
MG;SANTANA DO MANHUACU;5245;1812;0;351;9;604;49;0;11;12;2258;41;32;0;43;9;0;0;0;0;1;13
MG;SANTANA DO PARAISO;13408;7205;0;368;96;868;360;0;100;56;3694;213;58;0;236;56;1;0;0;8;5;84
MG;SANTANA DO RIACHO;1962;880;0;71;2;310;45;0;1;19;522;32;27;0;30;0;0;0;0;0;4;19
MG;SANTANA DOS MONTES;1500;675;0;56;3;124;20;0;4;7;564;9;13;0;13;3;0;0;0;0;0;9
MG;SANTO ANTONIO DO AMPARO;8331;4838;0;412;70;779;287;0;13;61;1326;108;170;0;144;79;1;3;0;1;2;37
MG;SANTO ANTONIO DO AVENTUREIRO;2015;897;0;73;32;197;39;0;5;5;662;35;11;0;39;14;1;0;0;0;0;5
MG;SANTO ANTONIO DO GRAMA;1620;860;0;59;3;124;29;0;15;12;455;5;11;0;33;9;0;0;0;0;1;4
MG;SANTO ANTONIO DO ITAMBE;1418;570;0;20;1;103;9;0;5;9;659;12;17;0;6;1;0;0;0;0;1;5
